text,label
đơn shopee bị lỗi quét QR code refund hoàn tiền gấp trước 12h,17
"dạ anh, CI/CD pipeline bị fail build ạ, em đang check lỗi unit test",22
App cày view youtube kiếm tiền nè m install lẹ nạp 2 triệu unlock premium,12
TikTok tặng airpods pro cho user VIP ck 1.5 triệu phí bảo hiểm vận chuyển,13
"con ơi mẹ đi chợ mua đồ ăn tối r nha, 6h về tới nhà, con dọn bàn sẵn giúp mẹ",22
Em giao hàng tiki nè đơn COD bị duplicate tính tiền 2 lần quét QR refund,17
dạ anh CI/CD pipeline fail build ạ em đang check lỗi unit test,22
"cứu trợ khẩn cấp tai nạn sập mỏ đá, 15 công nhân bị thương c.k vào stk ban cứu trợ",10
"mẹ gọi nè con, bác sĩ báo kết quả xét nghiệm máu của ba bình thường hết, khum có gì lo",22
"ba ơi ba nghe con nè gọi vid luôn, con bị tai nạn lao động ck con 15 tr mổ",7
grab express báo đơn hàng chị bị thất lạc quét mã QR xác nhận bồi thường,17
"dạ anh, em gửi invoice thanh toán dịch vụ cloud AWS tháng 3 ạ, 520 USD",22
"a ơi em bị kẹt ở Campuchia nè gọi vid cho a coi, ck 20 triệu chuộc em về",7
"Cháu bé 3 tuổi bị ung thư máu không có tiền phẫu thuật, xin mọi người ck vào Momo 0987654321",10
"Chúc mừng quý khách trúng thưởng 1 tỷ đồng chương trình Tết Sum Vầy, liên hệ hotline",13
"App BIDV SmartBanking báo nâng cấp database, nạp tối thiểu 2 triệu vào ví liên kết",16
viện kiểm sát gọi báo lệnh bắt giam muốn tại ngoại ck 100 triệu,0
"Tuyển nhân viên part-time online thu nhập 50 triệu tháng, nạp 3 triệu phí đào tạo nhận việc",12
"con ơi cô đây nè gọi vid các con coi, con bị sốt cao co giật ck viện phí 5 tr",7
"anh ơi em mới đổi sim 4G Vina sang eSIM r, nhanh lắm ra cửa hàng 15 phút xong",22
"m ơi t vừa cài đặt VNeID trên đt mới xong r, quét NFC chip CCCD mượt lắm",22
ủa trúng air bờ rô mắc shopee gòi nè ck t 2 củ thuế t lụm zề xài kkk mãi keo,13
"ê t nghe vụ app VNeID giả mạo trên facebook chưa, ghê quá nhiều người bị lừa",22
chị ơi em giao hàng cho chị mà hàng bị ướt do mưa click link đổi trả miễn phí,17
m trade coin sàn phông bạt ez 100% nạp margin 1 tỷ usd cho tới nóc ét ô ét,11
vợ ck a kêu gọi ủng hộ lũ lut nhưng mà scam á m phông bạt vl c.k t chia sẻ lẹ,22
GHN thông báo kiện hàng bị hải quan giữ do nghi hàng cấm ck phí giải phóng 200k,17
"ê group mình tổ chức teambuilding ở Mũi Né 2 ngày, mỗi đứa đóng 1.2 triệu nha",22
sh1pper gọi hoài ko bắt máy hủy r vào l.i.n.k rồi hẹn chiều,17
"ê cuối tuần đi camping Hồ Tràm khum, team 8 đứa thuê lều 200k mỗi đứa t book sẵn r",22
"dạ anh, em là thực tập sinh mới vào, anh hướng dẫn em dùng hệ thống Jira dc không ạ",22
bạn t vừa cảnh báo trên group zalo về mấy đứa giả shipper đòi chuyển tiền trước,22
cam đt hư gọi vid mờ ảo m c.k dùm t 1 ít t mượn gấp quá trời,7
m ơi vina bank gọi bảo có khoản vay 200 tr đứng tên m mà m ko vay ck xác minh,16
"mẹ ơi con đặt lịch khám sức khỏe tổng quát ở Vinmec cho ba mẹ r nha, thứ 7 tuần sau",22
